movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
551,21873,3.0,836412717,0,1993,Animation,Children,Fantasy,4460,3.71,0.97,586,527,500,350,480,37,1992,3.30,3.49,0.96,Drama,Thriller,Crime,Action,Adventure
318,22068,5.0,960479457,1,1994,Crime,Drama,"",13826,4.45,0.72,457,474,50,608,"",4,1994,1.50,4.75,0.50,Thriller,Crime,Action,Mystery,Drama
1,22634,4.0,833674906,1,1995,Adventure,Animation,Children,10759,3.91,0.89,161,318,329,150,592,10,1993,2.00,3.60,0.70,Drama,Thriller,Adventure,Crime,Action
367,22634,3.0,833675132,0,1994,Action,Comedy,Crime,7577,3.16,1.00,364,457,34,317,47,20,1993,1.55,3.70,0.73,Drama,Thriller,Adventure,Children,Crime
539,22634,3.0,833675809,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,648,60,589,551,356,35,1993,1.46,3.60,0.74,Drama,Thriller,Adventure,Children,Comedy
520,22634,3.0,833676012,0,1993,Comedy,"","",3147,3.04,1.05,648,60,589,551,356,39,1993,1.53,3.54,0.72,Drama,Thriller,Adventure,Children,Comedy
527,22634,5.0,833711998,1,1993,Drama,War,"",11017,4.30,0.83,471,648,60,589,551,42,1993,1.49,3.52,0.71,Drama,Thriller,Adventure,Comedy,Children
920,23017,5.0,1034986752,1,1939,Drama,Romance,War,3103,3.82,1.10,919,858,593,"","",3,1967,26.31,4.67,0.58,Crime,Thriller,Adventure,Horror,Musical
141,23122,3.0,857779817,0,1996,Comedy,"","",4859,3.52,0.96,"","","","","",3,1995,0.58,3.00,0.00,"","","","",""
3,23122,4.0,857779867,1,1995,Comedy,Romance,"",2769,3.15,0.99,62,648,"","","",7,1995,0.49,3.14,0.69,Action,Thriller,Adventure,Mystery,Drama
708,23122,4.0,857779908,1,1996,Comedy,Romance,"",3337,3.39,0.91,104,608,6,733,3,17,1995,0.62,3.41,0.71,Thriller,Action,Comedy,Adventure,Crime
782,23307,0.5,1054192986,0,1996,Drama,Thriller,"",604,2.89,0.94,485,541,260,858,50,15,1988,9.97,3.63,1.63,Crime,Drama,Thriller,Comedy,Action
924,23491,5.0,997378016,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,910,272,223,628,943,12,1983,20.83,3.83,0.83,Drama,Comedy,Romance,Thriller,Crime
923,23491,4.0,997389603,1,1941,Drama,Mystery,"",3926,4.13,0.96,908,950,912,260,858,20,1977,22.35,4.05,0.83,Drama,Crime,Romance,Adventure,Comedy
265,23491,5.0,997391896,1,1992,Drama,Fantasy,Romance,2622,3.89,0.98,971,232,608,942,938,44,1972,23.25,4.27,0.69,Drama,Romance,Crime,Thriller,Comedy
909,23491,5.0,997392357,1,1960,Comedy,Drama,Romance,1131,4.02,0.82,599,246,265,971,232,48,1973,22.83,4.25,0.70,Drama,Romance,Crime,Thriller,Adventure
904,23491,5.0,998588622,1,1954,Mystery,Thriller,"",3845,4.25,0.77,50,750,348,800,1,62,1977,21.77,4.29,0.69,Drama,Romance,Thriller,Crime,Comedy
474,23491,4.0,998688475,1,1993,Action,Thriller,"",4106,3.72,0.75,6,111,350,492,346,76,1978,21.22,4.30,0.67,Drama,Thriller,Crime,Romance,Comedy
678,23491,5.0,998688686,1,1993,Drama,Thriller,"",620,4.10,0.86,911,474,6,111,350,78,1978,21.08,4.29,0.67,Drama,Thriller,Crime,Romance,Comedy
902,23491,5.0,999029884,1,1961,Drama,Romance,"",2112,3.85,0.92,969,587,349,16,678,84,1978,20.87,4.31,0.68,Drama,Thriller,Crime,Romance,Comedy
81,23491,4.0,999031167,1,1995,Crime,Drama,Romance,688,3.28,1.02,852,266,932,597,539,98,1979,20.72,4.31,0.68,Drama,Romance,Thriller,Comedy,Crime
307,23491,4.0,999640024,1,1993,Drama,"","",1432,3.96,0.96,444,308,105,81,852,100,1980,20.32,4.29,0.67,Drama,Romance,Comedy,Thriller,Crime
257,23648,3.0,1284752729,0,1995,Mystery,Thriller,"",814,3.42,0.88,20,"","","","",2,1994,1.41,3.75,1.06,Action,Thriller,Crime,Drama,Comedy
141,23967,3.0,851080606,0,1996,Comedy,"","",4859,3.52,0.96,17,"","","","",2,1995,0.71,3.50,0.71,Romance,Drama,"","",""
707,23967,3.0,851080709,0,1996,Crime,Drama,Thriller,1005,3.06,0.88,76,786,608,648,780,13,1995,0.51,3.77,1.01,Thriller,Action,Sci-Fi,Drama,Adventure
161,242,4.0,837531086,1,1995,Drama,Thriller,War,5113,3.74,0.80,457,292,231,165,344,12,1993,1.98,3.58,0.67,Thriller,Comedy,Action,Crime,Drama
47,242,4.0,837531377,1,1995,Mystery,Thriller,"",9335,4.06,0.87,339,10,185,161,457,17,1993,1.78,3.65,0.61,Thriller,Action,Comedy,Crime,Drama
454,242,4.0,837531407,1,1993,Drama,Thriller,"",5500,3.51,0.81,480,356,110,47,339,23,1994,1.57,3.65,0.88,Thriller,Action,Drama,Comedy,Adventure
586,242,3.0,837531732,0,1990,Children,Comedy,"",6155,3.09,1.00,527,539,32,377,50,35,1993,1.43,3.71,0.83,Thriller,Action,Comedy,Drama,Crime
20,242,3.0,838046753,0,1995,Action,Comedy,Crime,873,2.89,0.93,553,733,198,466,370,58,1993,1.49,3.66,0.74,Action,Thriller,Comedy,Drama,Crime
489,242,3.0,838137537,0,1993,Comedy,"","",681,2.74,0.90,553,733,198,466,370,63,1993,2.09,3.59,0.75,Action,Thriller,Comedy,Drama,Crime
50,24779,4.5,1301954022,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,110,552,"","","",3,1994,1.15,3.50,1.32,Action,Romance,Adventure,War,Drama
318,24779,4.0,1302610979,1,1994,Crime,Drama,"",13826,4.45,0.72,293,19,590,588,48,26,1990,12.19,3.56,0.91,Drama,Comedy,Adventure,Action,Thriller
36,24935,4.0,855752738,1,1995,Crime,Drama,"",4547,3.94,0.90,494,786,"","","",4,1995,0.58,3.25,0.96,Action,Thriller,Adventure,Drama,""
923,25419,4.5,1227028328,1,1941,Drama,Mystery,"",3926,4.13,0.96,110,47,541,147,"",4,1991,6.50,4.25,0.29,Action,Thriller,Drama,Sci-Fi,Mystery
858,25419,5.0,1227028420,1,1972,Crime,Drama,"",8996,4.35,0.86,608,750,923,110,47,7,1981,21.22,4.21,0.27,Drama,Thriller,Action,Mystery,War
318,25419,5.0,1227028956,1,1994,Crime,Drama,"",13826,4.45,0.72,527,296,858,608,750,10,1982,18.46,4.30,0.35,Drama,Thriller,Crime,War,Comedy
50,25419,4.0,1227029254,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,111,318,527,296,858,12,1983,17.16,4.38,0.38,Drama,Thriller,Crime,War,Comedy
745,25499,5.0,945824540,1,1995,Animation,Children,Comedy,2625,4.16,0.91,613,"","","","",2,1995,0.71,3.50,0.71,Romance,Drama,"","",""
608,25499,4.0,945824857,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,720,913,750,32,541,8,1983,20.34,4.50,0.76,Comedy,Sci-Fi,Thriller,Mystery,Animation
562,25533,4.5,1172981432,1,1995,Comedy,Drama,"",1349,3.75,0.99,327,162,866,"","",4,1994,1.29,4.12,1.18,Action,Sci-Fi,Thriller,Romance,Crime
441,25533,4.0,1173047194,1,1993,Comedy,"","",1775,3.69,0.97,562,327,162,866,"",5,1994,1.14,4.20,1.04,Drama,Comedy,Action,Sci-Fi,Thriller
60,25533,3.0,1173047200,0,1995,Adventure,Children,Fantasy,1376,3.09,1.03,441,562,327,162,866,6,1994,1.21,4.17,0.93,Comedy,Drama,Action,Sci-Fi,Thriller
858,25533,4.0,1173047423,1,1972,Crime,Drama,"",8996,4.35,0.86,50,593,745,318,441,12,1994,1.38,4.12,0.88,Crime,Comedy,Thriller,Drama,Action
48,25645,2.5,1358560698,0,1995,Animation,Children,Drama,2834,2.94,1.06,364,539,541,356,110,11,1987,13.57,4.18,0.60,Drama,Romance,War,Action,Thriller
260,25916,5.0,863364951,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,494,1,780,32,736,5,1995,0.55,4.60,0.55,Thriller,Adventure,Action,Sci-Fi,Romance
539,26201,4.0,844206449,1,1993,Comedy,Drama,Romance,6177,3.50,0.97,587,586,367,500,300,25,1993,1.80,3.76,0.97,Drama,Comedy,Thriller,Action,Crime
442,26201,3.0,844206505,0,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,440,539,587,586,367,28,1993,1.70,3.75,0.93,Comedy,Drama,Thriller,Action,Romance
141,26201,5.0,844206532,1,1996,Comedy,"","",4859,3.52,0.96,553,474,440,539,587,32,1993,1.67,3.75,0.92,Drama,Comedy,Action,Thriller,Romance
50,26201,4.0,850824206,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,1,497,543,466,16,53,1992,7.92,3.87,0.94,Comedy,Drama,Action,Thriller,Romance
349,26289,3.0,835950106,0,1994,Action,Crime,Drama,6309,3.64,0.81,590,"","","","",3,1991,3.21,3.33,0.58,Adventure,Western,Drama,"",""
377,26289,3.0,835957495,0,1994,Action,Romance,Thriller,9053,3.49,0.94,589,110,161,339,434,20,1993,1.76,3.00,0.97,Action,Drama,Thriller,Adventure,War
350,26289,3.0,835957509,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,589,110,161,339,434,21,1993,1.72,3.00,0.95,Action,Drama,Thriller,Adventure,War
527,26289,4.0,835957748,1,1993,Drama,War,"",11017,4.30,0.83,17,589,110,161,339,23,1993,1.66,3.09,1.00,Drama,Action,Romance,Thriller,Adventure
265,26455,4.0,1001918053,1,1992,Drama,Fantasy,Romance,2622,3.89,0.98,357,342,509,515,440,7,1992,1.35,4.00,1.00,Romance,Comedy,Drama,"",""
150,26455,3.0,1001918222,0,1995,Adventure,Drama,IMAX,10324,3.86,0.86,39,34,265,357,342,14,1993,1.27,3.21,1.48,Romance,Comedy,Drama,Fantasy,Children
410,26455,4.0,1001918359,1,1993,Children,Comedy,Fantasy,3972,2.99,0.93,39,34,265,357,342,16,1993,1.26,3.19,1.38,Romance,Comedy,Drama,Fantasy,Children
231,26455,1.0,1001918438,0,1994,Adventure,Comedy,"",7051,2.93,1.21,480,592,410,39,34,21,1993,1.49,3.19,1.33,Romance,Comedy,Drama,Action,Thriller
261,26455,2.0,1001918626,0,1994,Drama,"","",2233,3.63,0.95,345,10,349,593,480,30,1993,1.48,3.17,1.32,Romance,Comedy,Drama,Thriller,Action
531,26455,5.0,1001918799,1,1993,Children,Drama,"",1660,3.49,0.96,17,537,247,412,308,40,1993,1.34,3.38,1.37,Drama,Romance,Comedy,Thriller,Crime
302,26455,3.0,1001918842,0,1994,Drama,Romance,"",361,3.69,1.01,222,531,17,537,247,42,1993,1.33,3.43,1.36,Drama,Romance,Comedy,Thriller,Crime
318,26890,5.0,1105066105,1,1994,Crime,Drama,"",13826,4.45,0.72,296,858,"","","",2,1983,15.56,5.00,0.00,Crime,Drama,Thriller,Comedy,""
590,26890,4.5,1105066454,1,1990,Adventure,Drama,Western,9497,3.72,0.97,356,428,318,296,858,5,1989,9.74,4.90,0.22,Drama,Crime,Comedy,Romance,Thriller
111,27023,4.0,1296903733,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,32,"","","","",3,1984,14.18,3.50,1.32,Sci-Fi,Thriller,Mystery,"",""
231,27023,1.0,1296906721,0,1994,Adventure,Comedy,"",7051,2.93,1.21,858,527,150,541,293,17,1988,9.40,3.00,1.06,Drama,Thriller,Crime,Action,Sci-Fi
590,27023,3.0,1296982305,0,1990,Adventure,Drama,Western,9497,3.72,0.97,589,923,858,527,150,25,1987,12.70,2.82,1.06,Drama,Thriller,Action,Sci-Fi,Crime
733,27023,2.5,1309686542,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,778,318,356,912,337,34,1988,13.82,3.00,1.05,Drama,Crime,Thriller,Action,Sci-Fi
356,27419,1.0,884512933,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,593,"","","","",2,1977,19.09,3.50,2.12,Thriller,Horror,Crime,"",""
599,27419,4.0,884513206,1,1969,Adventure,Western,"",745,4.01,0.91,589,720,293,318,608,11,1991,9.17,3.36,1.43,Crime,Thriller,Drama,Action,Comedy
913,27419,2.0,884513251,0,1941,Film-Noir,Mystery,"",2720,4.17,0.83,260,47,599,589,720,15,1989,10.32,3.60,1.35,Thriller,Crime,Action,Adventure,Drama
47,27455,4.5,1175376150,1,1995,Mystery,Thriller,"",9335,4.06,0.87,1,296,541,372,585,6,1992,5.09,4.50,0.55,Comedy,Drama,Thriller,Action,Sci-Fi
293,28084,4.5,1382008285,1,1994,Action,Crime,Drama,5587,4.06,0.81,110,541,296,593,527,7,1990,5.94,4.36,0.24,Drama,Action,Thriller,Crime,Sci-Fi
589,28115,4.0,1138205216,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,6,47,551,110,32,11,1991,9.27,3.68,0.87,Action,Thriller,Romance,Mystery,Fantasy
50,28115,5.0,1138205709,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,318,1,589,6,47,14,1992,8.20,3.82,0.82,Action,Thriller,Fantasy,Comedy,Sci-Fi
260,28115,4.0,1138205721,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,50,318,1,589,6,15,1992,7.93,3.90,0.85,Action,Thriller,Mystery,Crime,Fantasy
344,2897,1.0,848673596,0,1994,Comedy,"","",8273,2.98,1.11,380,150,590,592,"",4,1992,2.94,4.00,0.00,Adventure,Action,Thriller,Drama,Romance
588,2897,4.0,848673596,1,1992,Adventure,Animation,Children,8980,3.67,0.92,153,380,150,590,592,6,1992,2.64,3.50,1.22,Adventure,Action,Thriller,Crime,Drama
173,2897,4.0,848673821,1,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,11,266,440,539,587,28,1993,1.83,4.11,0.96,Drama,Comedy,Romance,Adventure,Action
594,2897,4.0,848673997,1,1937,Animation,Children,Drama,3902,3.61,0.97,168,158,261,151,62,42,1993,1.68,4.05,0.91,Drama,Action,Romance,Adventure,Comedy
552,2897,4.0,848674054,1,1993,Action,Adventure,Comedy,2769,3.22,0.92,277,48,594,168,158,48,1992,8.36,3.98,0.93,Drama,Romance,Action,Adventure,Comedy
181,2897,3.0,848674079,0,1995,Action,Children,"",576,1.93,1.18,5,552,277,48,594,50,1992,8.20,3.98,0.91,Drama,Romance,Comedy,Action,Adventure
616,2897,4.0,848674141,1,1970,Animation,Children,"",1726,3.38,0.93,381,596,362,455,5,55,1991,10.58,4.00,0.90,Drama,Romance,Adventure,Comedy,Action
140,2897,5.0,849103558,1,1996,Drama,Romance,"",1103,3.29,1.03,339,7,169,494,207,62,1991,10.39,4.05,0.89,Drama,Romance,Adventure,Comedy,Action
235,29616,4.5,1116383891,1,1994,Comedy,Drama,"",3605,3.64,0.96,551,750,924,32,"",6,1977,20.75,3.25,1.41,Sci-Fi,Thriller,Adventure,Mystery,Musical
778,29616,4.5,1116384413,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,296,741,235,551,750,9,1982,18.55,3.50,1.20,Sci-Fi,Drama,Comedy,Thriller,Animation
329,29616,3.0,1116385261,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,260,47,247,778,296,19,1987,13.90,3.45,0.91,Drama,Sci-Fi,Comedy,Thriller,Crime
185,29616,2.5,1116385290,0,1995,Action,Crime,Thriller,5344,3.11,0.96,260,47,247,778,296,20,1988,13.59,3.42,0.89,Drama,Sci-Fi,Comedy,Thriller,Crime
288,29616,4.0,1116385326,1,1994,Action,Crime,Thriller,5165,3.24,1.18,260,47,247,778,296,22,1988,13.08,3.36,0.88,Drama,Sci-Fi,Comedy,Thriller,Crime
47,29683,5.0,1416902367,1,1995,Mystery,Thriller,"",9335,4.06,0.87,608,111,541,296,593,13,1988,8.74,3.96,0.99,Crime,Drama,Thriller,Comedy,Horror
296,29837,5.0,1115991682,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,145,70,"","","",4,1995,0.82,3.50,0.58,Action,Thriller,Comedy,Horror,Crime
590,29837,2.0,1115991718,0,1990,Adventure,Drama,Western,9497,3.72,0.97,592,457,593,296,145,10,1993,2.07,3.95,0.90,Thriller,Crime,Action,Comedy,Horror
231,29837,3.5,1115992008,1,1994,Adventure,Comedy,"",7051,2.93,1.21,597,733,47,50,165,36,1993,3.36,3.42,1.40,Thriller,Action,Crime,Comedy,Adventure
292,29837,3.0,1115992022,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,10,231,597,733,47,39,1993,3.24,3.40,1.37,Thriller,Action,Crime,Adventure,Comedy
17,29837,3.0,1115992159,0,1995,Drama,Romance,"",4556,3.97,0.94,253,10,231,597,733,47,1993,3.00,3.31,1.28,Thriller,Action,Crime,Adventure,Comedy
364,2986,4.0,842368349,1,1994,Adventure,Animation,Children,8464,3.78,0.93,34,480,110,318,457,16,1994,1.15,3.31,0.95,Drama,Thriller,Action,Adventure,Crime
589,2986,3.0,842368349,0,1991,Action,Sci-Fi,"",11483,3.94,0.90,364,34,480,110,318,17,1994,1.11,3.35,0.93,Drama,Thriller,Adventure,Action,Crime
457,3257,3.0,1412881517,0,1993,Thriller,"","",10736,3.97,0.78,111,904,750,150,924,13,1977,20.75,3.65,0.90,Drama,Thriller,Adventure,Mystery,Crime
541,3257,3.0,1412884196,0,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,909,260,32,608,589,23,1975,20.62,3.67,0.79,Drama,Thriller,Sci-Fi,Crime,Comedy
923,3257,5.0,1412884269,1,1941,Drama,Mystery,"",3926,4.13,0.96,235,16,909,260,32,26,1977,20.04,3.71,0.80,Drama,Thriller,Crime,Comedy,Sci-Fi
6,3257,3.0,1412884316,0,1995,Action,Crime,Thriller,5245,3.84,0.86,923,235,16,909,260,27,1975,20.85,3.76,0.82,Drama,Thriller,Crime,Comedy,Sci-Fi
587,3257,2.0,1412885703,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,648,919,407,968,555,41,1977,21.49,3.74,0.77,Thriller,Drama,Crime,Sci-Fi,Adventure
500,3257,2.0,1412885708,0,1993,Comedy,Drama,"",7349,3.39,0.96,648,919,407,968,555,42,1977,21.31,3.70,0.80,Thriller,Drama,Crime,Sci-Fi,Adventure
21,3257,3.0,1419454686,0,1995,Comedy,Crime,Thriller,5164,3.58,0.93,380,442,353,1,296,67,1982,18.99,3.46,0.88,Thriller,Drama,Crime,Action,Adventure
919,350,3.0,1360210845,0,1939,Adventure,Children,Fantasy,5138,3.98,0.94,662,597,237,5,277,13,1990,14.53,2.96,1.13,Comedy,Romance,Thriller,Drama,""
34,3564,5.0,956070538,1,1995,Children,Drama,"",7042,3.63,1.11,912,556,593,80,527,8,1987,18.29,4.12,0.83,Drama,Romance,Thriller,Horror,Crime
265,3564,5.0,956070546,1,1992,Drama,Fantasy,Romance,2622,3.89,0.98,34,912,556,593,80,9,1988,17.31,4.22,0.83,Drama,Romance,Children,Thriller,Horror
919,3589,2.5,1160895449,0,1939,Adventure,Children,Fantasy,5138,3.98,0.94,223,288,39,161,357,45,1989,12.53,3.03,1.34,Thriller,Drama,Crime,Action,Sci-Fi
543,3589,2.5,1160895982,0,1993,Comedy,Romance,Thriller,2681,3.21,1.00,555,494,497,924,223,54,1988,13.76,3.02,1.34,Thriller,Drama,Crime,Action,Sci-Fi
44,3589,2.0,1160896265,0,1995,Action,Adventure,Fantasy,2293,2.64,1.10,198,471,555,494,497,57,1988,13.45,3.04,1.32,Thriller,Drama,Crime,Action,Sci-Fi
892,3589,4.0,1160899530,1,1996,Comedy,Drama,Romance,292,3.71,0.98,43,81,41,272,198,67,1989,12.59,3.04,1.24,Drama,Thriller,Crime,Action,Sci-Fi
671,3589,3.5,1271659094,1,1996,Comedy,Sci-Fi,"",1382,3.65,1.08,300,527,293,745,25,89,1990,11.09,2.95,1.18,Drama,Thriller,Crime,Comedy,Action
72,3589,5.0,1340046158,1,1995,Comedy,Drama,"",284,3.45,1.08,188,196,879,671,300,93,1991,10.89,3.00,1.18,Drama,Thriller,Crime,Comedy,Sci-Fi
236,366,4.0,836444257,1,1995,Action,Comedy,Romance,2607,3.31,0.92,589,410,593,150,590,13,1992,1.75,3.38,0.77,Adventure,Drama,Action,Sci-Fi,Thriller
370,366,1.0,836444477,0,1994,Action,Comedy,"",3087,2.96,1.05,246,277,105,265,527,28,1993,1.77,3.57,1.03,Drama,Romance,Action,Adventure,Fantasy
520,366,5.0,836444497,1,1993,Comedy,"","",3147,3.04,1.05,246,277,105,265,527,29,1993,1.74,3.48,1.12,Drama,Romance,Action,Adventure,Fantasy
502,366,4.0,836444571,1,1994,Action,Children,Romance,772,2.30,1.06,520,246,277,105,265,30,1993,1.71,3.53,1.14,Drama,Romance,Action,Comedy,Adventure
608,4098,4.0,951984324,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,318,150,500,"","",4,1994,1.29,3.75,1.26,Drama,Adventure,Crime,IMAX,Comedy
524,4156,2.5,1367799315,0,1993,Drama,"","",1697,3.54,0.95,333,"","","","",3,1995,1.00,2.83,0.76,Comedy,"","","",""
337,4156,4.0,1367800019,1,1993,Drama,"","",3889,3.76,0.86,551,942,296,912,527,10,1983,21.53,3.70,1.01,Drama,Crime,Comedy,Thriller,Romance
1,430,2.5,1162889282,0,1995,Adventure,Animation,Children,10759,3.91,0.89,293,589,70,485,520,10,1991,6.95,3.70,0.86,Action,Comedy,Thriller,War,Drama
377,430,2.5,1162891347,0,1994,Action,Romance,Thriller,9053,3.49,0.94,260,296,741,356,608,27,1984,17.77,3.61,0.88,Action,Drama,Comedy,Thriller,Sci-Fi
10,430,3.0,1162891650,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,231,165,260,296,741,37,1987,15.70,3.38,0.94,Action,Drama,Comedy,Thriller,Sci-Fi
508,430,3.0,1162892186,0,1993,Drama,"","",4185,3.83,0.87,337,442,597,480,592,53,1987,15.03,3.30,0.97,Action,Drama,Thriller,Adventure,Comedy
1,4391,3.0,1199275738,0,1995,Adventure,Animation,Children,10759,3.91,0.89,588,"","","","",2,1993,1.41,2.75,1.06,Adventure,Musical,Children,Comedy,Animation
231,4391,2.0,1199277367,0,1994,Adventure,Comedy,"",7051,2.93,1.21,919,364,588,"","",10,1988,17.50,2.60,1.02,Adventure,Musical,Children,Animation,Fantasy
924,4391,4.5,1206802939,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,595,919,364,588,"",15,1989,14.16,2.63,0.90,Musical,Children,Adventure,Animation,Fantasy
593,5631,4.0,1403345431,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,858,296,260,170,"",5,1986,11.01,3.90,0.82,Crime,Action,Thriller,Adventure,Drama
780,5646,3.0,850907766,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,25,"","","","",5,1995,0.45,3.00,1.41,Romance,Drama,"","",""
293,5646,4.0,850910414,1,1994,Action,Crime,Drama,5587,4.06,0.81,223,357,260,356,590,35,1993,4.49,3.26,1.22,Drama,Comedy,Crime,Thriller,Romance
153,5687,5.0,836847409,1,1995,Action,Adventure,Comedy,7100,2.89,0.95,380,296,150,592,"",6,1993,2.16,4.00,0.89,Thriller,Action,Adventure,Crime,Drama
165,5687,5.0,836847409,1,1995,Action,Crime,Thriller,7392,3.50,0.89,153,380,296,150,592,8,1993,2.00,4.00,0.93,Action,Thriller,Adventure,Crime,Comedy
253,5687,5.0,836847486,1,1994,Drama,Horror,"",6010,3.50,0.94,10,161,457,292,434,17,1993,1.51,4.12,0.86,Thriller,Action,Adventure,Crime,Drama
410,5687,2.0,836847507,0,1993,Children,Comedy,Fantasy,3972,2.99,0.93,253,10,161,457,292,18,1993,1.47,4.17,0.86,Thriller,Action,Adventure,Drama,Crime
593,5812,5.0,966291104,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,707,11,"","","",2,1995,0.71,4.50,0.71,Drama,Thriller,Romance,Crime,Comedy
350,5812,4.0,966291430,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,431,778,300,110,529,16,1994,1.85,4.00,1.10,Drama,Crime,Thriller,Comedy,Adventure
356,5908,4.0,940450321,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,912,593,290,"","",4,1980,25.91,3.75,0.50,Crime,Drama,Romance,Thriller,Horror
904,5908,5.0,940450477,1,1954,Mystery,Thriller,"",3845,4.25,0.77,903,50,923,508,356,9,1978,23.94,4.22,0.67,Drama,Romance,Thriller,Mystery,Crime
34,5908,5.0,940450679,1,1995,Children,Drama,"",7042,3.63,1.11,306,111,908,475,36,16,1979,20.90,4.38,0.72,Drama,Thriller,Mystery,Crime,Romance
318,5908,5.0,940450769,1,1994,Crime,Drama,"",13826,4.45,0.72,497,34,306,111,908,20,1982,19.55,4.25,0.91,Drama,Thriller,Romance,Mystery,Crime
440,5908,4.0,940753915,1,1993,Comedy,Romance,"",4180,3.60,0.81,265,150,32,994,733,63,1986,17.22,3.95,0.92,Drama,Comedy,Romance,Thriller,Adventure
180,5908,4.0,940866007,1,1995,Comedy,Romance,"",1809,3.57,0.98,799,25,46,7,39,76,1987,16.46,3.95,0.94,Drama,Comedy,Romance,Thriller,Adventure
991,5908,2.0,943474335,0,1996,Drama,"","",583,3.62,0.88,21,224,902,175,180,87,1987,15.84,3.91,0.92,Drama,Comedy,Romance,Thriller,Crime
780,5921,3.0,857551963,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,141,260,708,"","",11,1994,5.68,3.00,1.48,Comedy,Action,Sci-Fi,Romance,Adventure
880,5921,2.0,857552335,0,1996,Sci-Fi,Thriller,"",1209,2.42,1.03,86,640,802,62,1,24,1995,3.86,3.04,1.27,Drama,Adventure,Comedy,Action,Romance
837,5921,4.0,857552355,1,1996,Children,Comedy,Fantasy,1166,3.38,1.00,86,640,802,62,1,26,1995,3.71,2.96,1.25,Drama,Adventure,Comedy,Action,Romance
224,5921,3.0,857553790,0,1995,Comedy,Drama,Romance,1882,3.46,0.93,151,356,529,593,110,45,1994,3.06,3.56,1.34,Drama,Comedy,Romance,Adventure,Action
339,5921,4.0,857553994,1,1995,Comedy,Romance,"",5030,3.52,0.92,457,34,541,538,230,55,1994,3.25,3.65,1.27,Drama,Comedy,Romance,Thriller,Action
273,5921,3.0,857554639,0,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,365,364,207,480,595,77,1992,8.41,3.64,1.13,Drama,Comedy,Romance,Thriller,Adventure
904,5921,5.0,857554687,1,1954,Mystery,Thriller,"",3845,4.25,0.77,552,365,364,207,480,80,1992,8.26,3.62,1.12,Drama,Comedy,Romance,Thriller,Adventure
830,5921,3.0,857554799,0,1996,Comedy,"","",1484,3.05,1.07,904,552,365,364,207,83,1991,10.75,3.63,1.11,Drama,Comedy,Romance,Thriller,Adventure
454,5921,3.0,857555142,0,1993,Drama,Thriller,"",5500,3.51,0.81,329,362,514,953,904,97,1990,11.87,3.56,1.12,Drama,Comedy,Romance,Adventure,Thriller
951,5921,3.0,857558954,0,1940,Comedy,Romance,"",890,4.13,0.84,930,906,898,368,329,100,1987,16.56,3.58,1.02,Drama,Romance,Comedy,Thriller,Adventure
592,5921,3.0,857559347,0,1989,Action,Crime,Thriller,10028,3.40,0.84,317,39,944,930,906,100,1986,17.81,3.59,0.99,Drama,Comedy,Romance,Thriller,Adventure
929,5921,4.0,857559574,1,1940,Drama,Film-Noir,Mystery,195,3.79,0.78,927,317,39,944,930,100,1985,18.31,3.65,0.91,Drama,Comedy,Romance,Thriller,Adventure
